days,CategoryName,total_sales
2018-05-16,Seafood,59086.0
2018-05-17,Beverages,13915.0
2018-05-17,Condiments,22084.0
2018-05-17,Confections,23368.4
2018-05-17,Dairy Products,25595.0
2018-05-17,Grains/Cereals,11991.0
2018-05-17,Meat/Poultry,19656.0
2018-05-17,Produce,8102.0
2018-05-17,Seafood,14489.0
2018-05-18,Beverages,124962.0
2018-05-18,Condiments,61067.0
2018-05-18,Confections,61948.0
2018-05-18,Dairy Products,58302.0
2018-05-18,Grains/Cereals,30694.0
2018-05-18,Meat/Poultry,72000.0
2018-05-18,Produce,39155.0
2018-05-18,Seafood,49964.0
2018-05-19,Beverages,40425.0
2018-05-19,Condiments,17241.0
2018-05-19,Confections,23898.0
2018-05-19,Dairy Products,25709.0
2018-05-19,Grains/Cereals,14264.0
2018-05-19,Meat/Poultry,32649.0
2018-05-19,Produce,17336.0
2018-05-19,Seafood,21062.0
2018-05-20,Beverages,38192.0
2018-05-20,Condiments,19817.0
2018-05-20,Confections,19365.0
2018-05-20,Dairy Products,21499.0
2018-05-20,Grains/Cereals,10648.0
2018-05-20,Meat/Poultry,34652.0
2018-05-20,Produce,9682.0
2018-05-20,Seafood,17524.0
2018-05-21,Beverages,25837.0
2018-05-21,Condiments,32152.0
2018-05-21,Confections,50103.0
2018-05-21,Dairy Products,36862.0
2018-05-21,Grains/Cereals,18953.0
2018-05-21,Meat/Poultry,65734.0
2018-05-21,Produce,21862.0
2018-05-21,Seafood,25071.0
2018-05-22,Beverages,55785.0
2018-05-22,Condiments,48731.0
2018-05-22,Confections,67213.0
2018-05-22,Dairy Products,64628.8
2018-05-22,Grains/Cereals,24162.0
2018-05-22,Meat/Poultry,63733.0
2018-05-22,Produce,25736.8
2018-05-22,Seafood,43458.0
2018-05-23,Beverages,62620.0
2018-05-23,Condiments,45070.6
2018-05-23,Confections,57183.0
2018-05-23,Dairy Products,53437.0
2018-05-23,Grains/Cereals,24131.0
2018-05-23,Meat/Poultry,63397.0
2018-05-23,Produce,20097.0
2018-05-23,Seafood,39199.0
2018-05-24,Beverages,77932.0
2018-05-24,Condiments,40881.0
2018-05-24,Confections,50648.0
2018-05-24,Dairy Products,46197.0
2018-05-24,Grains/Cereals,24151.0
2018-05-24,Meat/Poultry,56974.0
2018-05-24,Produce,22035.0
2018-05-24,Seafood,44949.0
2018-05-25,Beverages,38936.0
2018-05-25,Condiments,38519.0
2018-05-25,Confections,43698.0
2018-05-25,Dairy Products,38174.0
2018-05-25,Grains/Cereals,17880.0
2018-05-25,Meat/Poultry,37684.0
2018-05-25,Produce,22795.0
2018-05-25,Seafood,29947.0
2018-05-26,Beverages,57160.0
2018-05-26,Condiments,44187.0
2018-05-26,Confections,56656.0
2018-05-26,Dairy Products,63049.0
2018-05-26,Grains/Cereals,21450.0
2018-05-26,Meat/Poultry,62846.0
2018-05-26,Produce,32527.0
2018-05-26,Seafood,50798.0
2018-05-27,Beverages,50561.0
2018-05-27,Condiments,28523.0
2018-05-27,Confections,46645.0
2018-05-27,Dairy Products,41976.0
2018-05-27,Grains/Cereals,20283.0
2018-05-27,Meat/Poultry,44394.0
2018-05-27,Produce,18802.0
2018-05-27,Seafood,34524.0
2018-05-28,Beverages,57522.0
2018-05-28,Condiments,41001.0
2018-05-28,Confections,37808.0
2018-05-28,Dairy Products,44356.0
2018-05-28,Grains/Cereals,19811.0
2018-05-28,Meat/Poultry,40802.5
2018-05-28,Produce,19607.0
2018-05-28,Seafood,33642.0
2018-05-29,Beverages,63316.0
2018-05-29,Condiments,54846.0
2018-05-29,Confections,65243.0
2018-05-29,Dairy Products,46095.6
2018-05-29,Grains/Cereals,25403.0
2018-05-29,Meat/Poultry,80984.0
2018-05-29,Produce,37263.0
2018-05-29,Seafood,44415.2
2018-05-30,Beverages,84351.0
2018-05-30,Condiments,41463.0
2018-05-30,Confections,64151.0
2018-05-30,Dairy Products,48850.0
2018-05-30,Grains/Cereals,25509.0
2018-05-30,Meat/Poultry,55382.0
2018-05-30,Produce,28422.0
2018-05-30,Seafood,54542.0
2018-05-31,Beverages,108318.0
2018-05-31,Condiments,59134.0
2018-05-31,Confections,79680.0
2018-05-31,Dairy Products,63677.0
2018-05-31,Grains/Cereals,31252.0
2018-05-31,Meat/Poultry,64807.0
2018-05-31,Produce,32091.0
2018-05-31,Seafood,59030.0
2018-06-01,Beverages,62969.0
2018-06-01,Condiments,44747.0
2018-06-01,Confections,51700.0
2018-06-01,Dairy Products,45933.0
2018-06-01,Grains/Cereals,28271.0
2018-06-01,Meat/Poultry,37771.0
2018-06-01,Produce,29434.0
2018-06-01,Seafood,39399.0
2018-06-02,Beverages,52956.0
2018-06-02,Condiments,54588.0
2018-06-02,Confections,52454.0
2018-06-02,Dairy Products,55737.0
2018-06-02,Grains/Cereals,22614.0
2018-06-02,Meat/Poultry,66976.0
2018-06-02,Produce,30897.0
2018-06-02,Seafood,39282.0
2018-06-03,Beverages,75537.0
2018-06-03,Condiments,62889.0
2018-06-03,Confections,90459.0
2018-06-03,Dairy Products,74802.0
2018-06-03,Grains/Cereals,39361.0
2018-06-03,Meat/Poultry,86217.0
2018-06-03,Produce,39091.0
2018-06-03,Seafood,51283.0
2018-06-04,Beverages,123831.0
2018-06-04,Condiments,54754.0
2018-06-04,Confections,52233.0
2018-06-04,Dairy Products,49922.0
2018-06-04,Grains/Cereals,26778.0
2018-06-04,Meat/Poultry,53870.0
2018-06-04,Produce,27219.0
2018-06-04,Seafood,45309.0
2018-06-05,Beverages,98662.0
2018-06-05,Condiments,47491.0
2018-06-05,Confections,44351.0
2018-06-05,Dairy Products,53781.0
2018-06-05,Grains/Cereals,27468.0
2018-06-05,Meat/Poultry,54277.4
2018-06-05,Produce,29123.0
2018-06-05,Seafood,38970.0
2018-06-06,Beverages,76117.6
2018-06-06,Condiments,39357.0
2018-06-06,Confections,39273.0
2018-06-06,Dairy Products,37648.0
2018-06-06,Grains/Cereals,18765.0
2018-06-06,Meat/Poultry,38954.0
2018-06-06,Produce,21906.0
2018-06-06,Seafood,30530.0
2018-06-07,Beverages,64550.5
2018-06-07,Condiments,35004.0
2018-06-07,Confections,42186.0
2018-06-07,Dairy Products,45651.0
2018-06-07,Grains/Cereals,17815.0
2018-06-07,Meat/Poultry,59586.0
2018-06-07,Produce,22830.0
2018-06-07,Seafood,37775.0
2018-06-08,Beverages,52425.0
2018-06-08,Condiments,33056.0
2018-06-08,Confections,45838.0
2018-06-08,Dairy Products,40983.0
2018-06-08,Grains/Cereals,10415.0
2018-06-08,Meat/Poultry,42677.0
2018-06-08,Produce,19734.0
2018-06-08,Seafood,25637.0
2018-06-09,Beverages,42597.0
2018-06-09,Condiments,49729.0
2018-06-09,Confections,40936.0
2018-06-09,Dairy Products,42599.0
2018-06-09,Grains/Cereals,17203.0
2018-06-09,Meat/Poultry,40063.0
2018-06-09,Produce,19499.0
2018-06-09,Seafood,28679.0
2018-06-10,Beverages,70610.0
2018-06-10,Condiments,48003.0
2018-06-10,Confections,50183.0
2018-06-10,Dairy Products,55874.0
2018-06-10,Grains/Cereals,30577.0
2018-06-10,Meat/Poultry,47505.0
2018-06-10,Produce,21131.0
2018-06-10,Seafood,40931.0
2018-06-11,Beverages,81506.0
2018-06-11,Condiments,52928.9
2018-06-11,Confections,53541.5
2018-06-11,Dairy Products,54578.8
2018-06-11,Grains/Cereals,24584.0
2018-06-11,Meat/Poultry,67768.0
2018-06-11,Produce,28067.0
2018-06-11,Seafood,45181.0
2018-06-12,Beverages,42066.0
2018-06-12,Condiments,23932.0
2018-06-12,Confections,19625.0
2018-06-12,Dairy Products,21546.0
2018-06-12,Grains/Cereals,9306.0
2018-06-12,Meat/Poultry,26330.0
2018-06-12,Produce,8491.0
2018-06-12,Seafood,18503.0
2018-06-13,Beverages,59007.0
2018-06-13,Condiments,49268.0
2018-06-13,Confections,65396.0
2018-06-13,Dairy Products,59094.2
2018-06-13,Grains/Cereals,24316.0
2018-06-13,Meat/Poultry,50636.0
2018-06-13,Produce,29543.0
2018-06-13,Seafood,37751.0
2018-06-14,Beverages,83285.0
2018-06-14,Condiments,37432.0
2018-06-14,Confections,38574.0
2018-06-14,Dairy Products,41607.0
2018-06-14,Grains/Cereals,28399.0
2018-06-14,Meat/Poultry,53147.0
2018-06-14,Produce,25631.0
2018-06-14,Seafood,44708.0
2018-06-15,Beverages,52587.0
2018-06-15,Condiments,28704.0
2018-06-15,Confections,31805.0
2018-06-15,Dairy Products,28665.0
2018-06-15,Grains/Cereals,13745.0
2018-06-15,Meat/Poultry,32064.0
2018-06-15,Produce,14814.0
2018-06-15,Seafood,15637.0
2018-06-16,Beverages,106340.0
2018-06-16,Condiments,58199.0
2018-06-16,Confections,81008.0
2018-06-16,Dairy Products,63120.0
2018-06-16,Grains/Cereals,30556.0
2018-06-16,Meat/Poultry,73909.0
2018-06-16,Produce,34088.0
2018-06-16,Seafood,53184.0
2018-06-17,Beverages,79518.0
2018-06-17,Condiments,51603.0
2018-06-17,Confections,43104.0
2018-06-17,Dairy Products,55076.0
2018-06-17,Grains/Cereals,35077.0
2018-06-17,Meat/Poultry,64362.0
2018-06-17,Produce,30138.0
2018-06-17,Seafood,37757.0
2018-06-18,Beverages,133673.0
2018-06-18,Condiments,81104.0
2018-06-18,Confections,108142.0
2018-06-18,Dairy Products,86986.0
2018-06-18,Grains/Cereals,47337.0
2018-06-18,Meat/Poultry,110974.0
2018-06-18,Produce,44759.0
2018-06-18,Seafood,77884.0
2018-06-19,Beverages,61235.0
2018-06-19,Condiments,61872.0
2018-06-19,Confections,57596.0
2018-06-19,Dairy Products,54139.8
2018-06-19,Grains/Cereals,29534.0
2018-06-19,Meat/Poultry,45217.0
2018-06-19,Produce,35519.0
2018-06-19,Seafood,48343.0
2018-06-20,Beverages,91537.5
2018-06-20,Condiments,53288.0
2018-06-20,Confections,74263.0
2018-06-20,Dairy Products,62540.0
2018-06-20,Grains/Cereals,30850.0
2018-06-20,Meat/Poultry,52897.0
2018-06-20,Produce,29103.0
2018-06-20,Seafood,57900.0
2018-06-21,Beverages,89628.0
2018-06-21,Condiments,51996.0
2018-06-21,Confections,57729.8
2018-06-21,Dairy Products,69578.0
2018-06-21,Grains/Cereals,24217.0
2018-06-21,Meat/Poultry,66006.0
2018-06-21,Produce,31124.0
2018-06-21,Seafood,47932.0
2018-06-22,Beverages,94781.4
2018-06-22,Condiments,68412.0
2018-06-22,Confections,62991.0
2018-06-22,Dairy Products,70400.5
2018-06-22,Grains/Cereals,26032.0
2018-06-22,Meat/Poultry,73202.0
2018-06-22,Produce,35261.0
2018-06-22,Seafood,48611.0
2018-06-23,Beverages,20890.0
2018-06-23,Condiments,21932.0
2018-06-23,Confections,22546.0
2018-06-23,Dairy Products,22001.0
2018-06-23,Grains/Cereals,11112.0
2018-06-23,Meat/Poultry,33873.0
2018-06-23,Produce,15261.0
2018-06-23,Seafood,22101.0
2018-06-24,Beverages,90202.0
2018-06-24,Condiments,60978.0
2018-06-24,Confections,76300.0
2018-06-24,Dairy Products,66328.0
2018-06-24,Grains/Cereals,28301.0
2018-06-24,Meat/Poultry,72413.0
2018-06-24,Produce,50344.0
2018-06-24,Seafood,55533.0
2018-06-25,Beverages,62220.0
2018-06-25,Condiments,37901.0
2018-06-25,Confections,47116.0
2018-06-25,Dairy Products,42518.0
2018-06-25,Grains/Cereals,14906.0
2018-06-25,Meat/Poultry,42681.0
2018-06-25,Produce,21589.0
2018-06-25,Seafood,32866.0
2018-06-26,Beverages,139957.0
2018-06-26,Condiments,62102.0
2018-06-26,Confections,70109.0
2018-06-26,Dairy Products,71683.0
2018-06-26,Grains/Cereals,32112.0
2018-06-26,Meat/Poultry,68437.0
2018-06-26,Produce,38504.0
2018-06-26,Seafood,55870.0
2018-06-27,Beverages,86469.0
2018-06-27,Condiments,50715.0
2018-06-27,Confections,55327.0
2018-06-27,Dairy Products,50522.0
2018-06-27,Grains/Cereals,23539.0
2018-06-27,Meat/Poultry,66564.0
2018-06-27,Produce,31932.0
2018-06-27,Seafood,39055.0
2018-06-28,Beverages,41050.0
2018-06-28,Condiments,26007.0
2018-06-28,Confections,34444.0
2018-06-28,Dairy Products,25374.0
2018-06-28,Grains/Cereals,12220.0
2018-06-28,Meat/Poultry,50815.0
2018-06-28,Produce,15805.0
2018-06-28,Seafood,18420.0
2018-06-29,Beverages,95050.0
2018-06-29,Condiments,60168.0
2018-06-29,Confections,62348.0
2018-06-29,Dairy Products,36727.0
2018-06-29,Grains/Cereals,26822.5
2018-06-29,Meat/Poultry,59013.0
2018-06-29,Produce,34992.2
2018-06-29,Seafood,38510.0
2018-06-30,Beverages,74572.0
2018-06-30,Condiments,35015.0
2018-06-30,Confections,29262.0
2018-06-30,Dairy Products,27204.0
2018-06-30,Grains/Cereals,13059.0
2018-06-30,Meat/Poultry,33942.0
2018-06-30,Produce,17112.0
2018-06-30,Seafood,40455.0
2018-07-01,Beverages,96177.0
2018-07-01,Condiments,53366.0
2018-07-01,Confections,62337.0
2018-07-01,Dairy Products,68723.0
2018-07-01,Grains/Cereals,29090.0
2018-07-01,Meat/Poultry,70829.0
2018-07-01,Produce,39678.0
2018-07-01,Seafood,57090.0
2018-07-02,Beverages,49800.0
2018-07-02,Condiments,39057.0
2018-07-02,Confections,45680.0
2018-07-02,Dairy Products,37109.0
2018-07-02,Grains/Cereals,16597.0
2018-07-02,Meat/Poultry,55276.0
2018-07-02,Produce,19735.0
2018-07-02,Seafood,35816.0
2018-07-03,Beverages,87506.5
2018-07-03,Condiments,49434.0
2018-07-03,Confections,52823.0
2018-07-03,Dairy Products,49182.0
2018-07-03,Grains/Cereals,27199.0
2018-07-03,Meat/Poultry,60274.0
2018-07-03,Produce,26961.0
2018-07-03,Seafood,49928.0
2018-07-04,Beverages,57190.0
2018-07-04,Condiments,29946.0
2018-07-04,Confections,35667.0
2018-07-04,Dairy Products,44351.5
2018-07-04,Grains/Cereals,13189.0
2018-07-04,Meat/Poultry,39129.0
2018-07-04,Produce,21824.0
2018-07-04,Seafood,29117.0
2018-07-05,Beverages,85930.0
2018-07-05,Condiments,42269.0
2018-07-05,Confections,61830.0
2018-07-05,Dairy Products,59043.0
2018-07-05,Grains/Cereals,22876.0
2018-07-05,Meat/Poultry,46978.0
2018-07-05,Produce,30551.0
2018-07-05,Seafood,47712.0
2018-07-06,Beverages,70132.0
2018-07-06,Condiments,49964.0
2018-07-06,Confections,49964.0
2018-07-06,Dairy Products,57303.0
2018-07-06,Grains/Cereals,26892.0
2018-07-06,Meat/Poultry,54747.0
2018-07-06,Produce,35050.0
2018-07-06,Seafood,41275.0
2018-07-07,Beverages,38581.0
2018-07-07,Condiments,32642.0
2018-07-07,Confections,47912.0
2018-07-07,Dairy Products,36492.0
2018-07-07,Grains/Cereals,23415.0
2018-07-07,Meat/Poultry,35610.0
2018-07-07,Produce,26729.0
2018-07-07,Seafood,32866.0
2018-07-08,Beverages,52090.0
2018-07-08,Condiments,37147.0
2018-07-08,Confections,46048.0
2018-07-08,Dairy Products,40288.0
2018-07-08,Grains/Cereals,20326.0
2018-07-08,Meat/Poultry,37710.0
2018-07-08,Produce,21330.0
2018-07-08,Seafood,37775.0
2018-07-09,Beverages,72052.0
2018-07-09,Condiments,44813.0
2018-07-09,Confections,52635.0
2018-07-09,Dairy Products,43139.0
2018-07-09,Grains/Cereals,19673.0
2018-07-09,Meat/Poultry,43170.0
2018-07-09,Produce,21269.0
2018-07-09,Seafood,43317.0
2018-07-10,Beverages,60470.0
2018-07-10,Condiments,49574.0
2018-07-10,Confections,47014.0
2018-07-10,Dairy Products,43334.0
2018-07-10,Grains/Cereals,23765.0
2018-07-10,Meat/Poultry,57318.0
2018-07-10,Produce,22344.0
2018-07-10,Seafood,32967.0
2018-07-11,Beverages,71361.0
2018-07-11,Condiments,40230.0
2018-07-11,Confections,53769.0
2018-07-11,Dairy Products,43352.0
2018-07-11,Grains/Cereals,19000.0
2018-07-11,Meat/Poultry,52108.0
2018-07-11,Produce,26554.0
2018-07-11,Seafood,39112.6
2018-07-12,Beverages,101387.0
2018-07-12,Condiments,63132.0
2018-07-12,Confections,80907.0
2018-07-12,Dairy Products,79491.8
2018-07-12,Grains/Cereals,37099.0
2018-07-12,Meat/Poultry,83219.0
2018-07-12,Produce,40679.0
2018-07-12,Seafood,63622.2
2018-07-13,Beverages,80889.0
2018-07-13,Condiments,45839.0
2018-07-13,Confections,64082.0
2018-07-13,Dairy Products,52031.0
2018-07-13,Grains/Cereals,28026.0
2018-07-13,Meat/Poultry,51083.0
2018-07-13,Produce,28466.0
2018-07-13,Seafood,39555.0
2018-07-14,Beverages,56758.0
2018-07-14,Condiments,44016.0
2018-07-14,Confections,51473.0
2018-07-14,Dairy Products,38234.0
2018-07-14,Grains/Cereals,19325.0
2018-07-14,Meat/Poultry,38571.0
2018-07-14,Produce,20906.0
2018-07-14,Seafood,36549.0
2018-07-15,Beverages,69316.0
2018-07-15,Condiments,38002.0
2018-07-15,Confections,57061.0
2018-07-15,Dairy Products,48566.0
2018-07-15,Grains/Cereals,21116.0
2018-07-15,Meat/Poultry,42658.0
2018-07-15,Produce,16859.0
2018-07-15,Seafood,29611.0
2018-07-16,Beverages,135900.0
2018-07-16,Condiments,60755.0
2018-07-16,Confections,90474.0
2018-07-16,Dairy Products,80532.0
2018-07-16,Grains/Cereals,35190.0
2018-07-16,Meat/Poultry,71943.0
2018-07-16,Produce,30444.0
2018-07-16,Seafood,55615.0
2018-07-17,Beverages,49603.0
2018-07-17,Condiments,26034.0
2018-07-17,Confections,36674.0
2018-07-17,Dairy Products,30614.0
2018-07-17,Grains/Cereals,14959.0
2018-07-17,Meat/Poultry,27551.0
2018-07-17,Produce,17678.0
2018-07-17,Seafood,28734.0
2018-07-18,Beverages,55190.0
2018-07-18,Condiments,41164.0
2018-07-18,Confections,49099.0
2018-07-18,Dairy Products,49520.0
2018-07-18,Grains/Cereals,25360.0
2018-07-18,Meat/Poultry,65206.0
2018-07-18,Produce,25028.0
2018-07-18,Seafood,44087.0
2018-07-19,Beverages,56271.0
2018-07-19,Condiments,28028.0
2018-07-19,Confections,40577.0
2018-07-19,Dairy Products,33671.0
2018-07-19,Grains/Cereals,20005.0
2018-07-19,Meat/Poultry,25117.0
2018-07-19,Produce,19123.0
2018-07-19,Seafood,25453.0
2018-07-20,Beverages,51800.0
2018-07-20,Condiments,31573.0
2018-07-20,Confections,34219.0
2018-07-20,Dairy Products,32945.0
2018-07-20,Grains/Cereals,13983.0
2018-07-20,Meat/Poultry,35551.0
2018-07-20,Produce,14530.0
2018-07-20,Seafood,30650.0
2018-07-21,Beverages,70235.0
2018-07-21,Condiments,49279.0
2018-07-21,Confections,55251.0
2018-07-21,Dairy Products,50803.0
2018-07-21,Grains/Cereals,22631.0
2018-07-21,Meat/Poultry,48354.0
2018-07-21,Produce,23792.0
2018-07-21,Seafood,39263.0
2018-07-22,Beverages,76039.0
2018-07-22,Condiments,52355.0
2018-07-22,Confections,55194.0
2018-07-22,Dairy Products,51847.0
2018-07-22,Grains/Cereals,21896.0
2018-07-22,Meat/Poultry,45670.0
2018-07-22,Produce,32874.0
2018-07-22,Seafood,45142.0
2018-07-23,Beverages,90958.0
2018-07-23,Condiments,49850.0
2018-07-23,Confections,59907.0
2018-07-23,Dairy Products,47202.8
2018-07-23,Grains/Cereals,26620.0
2018-07-23,Meat/Poultry,46956.0
2018-07-23,Produce,26173.0
2018-07-23,Seafood,48666.0
2018-07-24,Beverages,80875.0
2018-07-24,Condiments,42268.0
2018-07-24,Confections,60634.0
2018-07-24,Dairy Products,55505.0
2018-07-24,Grains/Cereals,25495.0
2018-07-24,Meat/Poultry,60467.0
2018-07-24,Produce,26728.0
2018-07-24,Seafood,40799.0
2018-07-25,Beverages,45857.25
2018-07-25,Condiments,27394.0
2018-07-25,Confections,24764.25
2018-07-25,Dairy Products,38704.0
2018-07-25,Grains/Cereals,19948.0
2018-07-25,Meat/Poultry,41632.0
2018-07-25,Produce,26593.5
2018-07-25,Seafood,35524.0
2018-07-26,Beverages,98453.0
2018-07-26,Condiments,54905.0
2018-07-26,Confections,83131.0
2018-07-26,Dairy Products,68682.0
2018-07-26,Grains/Cereals,33962.0
2018-07-26,Meat/Poultry,59020.0
2018-07-26,Produce,34675.0
2018-07-26,Seafood,57152.0
2018-07-27,Beverages,49046.0
2018-07-27,Condiments,36829.0
2018-07-27,Confections,39668.0
2018-07-27,Dairy Products,43416.0
2018-07-27,Grains/Cereals,21735.0
2018-07-27,Meat/Poultry,25216.0
2018-07-27,Produce,30179.6
2018-07-27,Seafood,41661.0
2018-07-28,Beverages,82496.0
2018-07-28,Condiments,55153.0
2018-07-28,Confections,66646.0
2018-07-28,Dairy Products,52873.0
2018-07-28,Grains/Cereals,24146.0
2018-07-28,Meat/Poultry,60816.0
2018-07-28,Produce,29463.0
2018-07-28,Seafood,51270.0
2018-07-29,Beverages,49593.0
2018-07-29,Condiments,27059.0
2018-07-29,Confections,30304.0
2018-07-29,Dairy Products,27532.0
2018-07-29,Grains/Cereals,8076.0
2018-07-29,Meat/Poultry,26386.0
2018-07-29,Produce,14711.0
2018-07-29,Seafood,22002.0
2018-07-30,Beverages,53578.0
2018-07-30,Condiments,41850.0
2018-07-30,Confections,44246.0
2018-07-30,Dairy Products,39742.0
2018-07-30,Grains/Cereals,18929.0
2018-07-30,Meat/Poultry,46669.0
2018-07-30,Produce,20482.0
2018-07-30,Seafood,40649.0
2018-07-31,Beverages,47094.0
2018-07-31,Condiments,44337.0
2018-07-31,Confections,47842.0
2018-07-31,Dairy Products,50109.0
2018-07-31,Grains/Cereals,21051.0
2018-07-31,Meat/Poultry,40047.0
2018-07-31,Produce,25905.0
2018-07-31,Seafood,32206.0
2018-08-01,Beverages,91406.0
2018-08-01,Condiments,59928.0
2018-08-01,Confections,55012.0
2018-08-01,Dairy Products,49598.0
2018-08-01,Grains/Cereals,34370.0
2018-08-01,Meat/Poultry,68870.0
2018-08-01,Produce,33800.0
2018-08-01,Seafood,43047.0
2018-08-02,Beverages,82494.0
2018-08-02,Condiments,66282.0
2018-08-02,Confections,63487.0
2018-08-02,Dairy Products,63649.0
2018-08-02,Grains/Cereals,27142.0
2018-08-02,Meat/Poultry,68743.0
2018-08-02,Produce,40478.0
2018-08-02,Seafood,58624.0
2018-08-03,Beverages,50215.0
2018-08-03,Condiments,34113.0
2018-08-03,Confections,35777.4
2018-08-03,Dairy Products,33830.0
2018-08-03,Grains/Cereals,14817.0
2018-08-03,Meat/Poultry,30528.0
2018-08-03,Produce,17652.0
2018-08-03,Seafood,23725.0
2018-08-04,Beverages,120494.0
2018-08-04,Condiments,68383.0
2018-08-04,Confections,57597.0
2018-08-04,Dairy Products,63301.0
2018-08-04,Grains/Cereals,29802.0
2018-08-04,Meat/Poultry,72342.0
2018-08-04,Produce,31875.0
2018-08-04,Seafood,58031.0
2018-08-05,Beverages,46568.0
2018-08-05,Condiments,41977.0
2018-08-05,Confections,41961.0
2018-08-05,Dairy Products,50725.0
2018-08-05,Grains/Cereals,23126.0
2018-08-05,Meat/Poultry,35488.0
2018-08-05,Produce,25205.0
2018-08-05,Seafood,38192.0
2018-08-06,Beverages,99968.0
2018-08-06,Condiments,54818.0
2018-08-06,Confections,86221.0
2018-08-06,Dairy Products,69332.0
2018-08-06,Grains/Cereals,27615.0
2018-08-06,Meat/Poultry,72232.0
2018-08-06,Produce,38472.0
2018-08-06,Seafood,56825.0
2018-08-07,Beverages,98307.0
2018-08-07,Condiments,72657.0
2018-08-07,Confections,79421.0
2018-08-07,Dairy Products,74237.0
2018-08-07,Grains/Cereals,30931.0
2018-08-07,Meat/Poultry,69802.0
2018-08-07,Produce,42120.8
2018-08-07,Seafood,46204.5
2018-08-08,Beverages,31532.0
2018-08-08,Condiments,19510.0
2018-08-08,Confections,20922.0
2018-08-08,Dairy Products,27525.0
2018-08-08,Grains/Cereals,7645.0
2018-08-08,Meat/Poultry,26859.0
2018-08-08,Produce,9096.0
2018-08-08,Seafood,18719.0
2018-08-09,Beverages,50431.0
2018-08-09,Condiments,28859.0
2018-08-09,Confections,33931.0
2018-08-09,Dairy Products,24237.0
2018-08-09,Grains/Cereals,12023.0
2018-08-09,Meat/Poultry,27684.0
2018-08-09,Produce,14764.0
2018-08-09,Seafood,22581.0
2018-08-10,Beverages,75867.0
2018-08-10,Condiments,50313.0
2018-08-10,Confections,49896.0
2018-08-10,Dairy Products,54823.8
2018-08-10,Grains/Cereals,26485.0
2018-08-10,Meat/Poultry,52933.0
2018-08-10,Produce,20980.0
2018-08-10,Seafood,38042.0
2018-08-11,Beverages,47359.0
2018-08-11,Condiments,30444.0
2018-08-11,Confections,25697.0
2018-08-11,Dairy Products,31847.0
2018-08-11,Grains/Cereals,14257.0
2018-08-11,Meat/Poultry,33338.0
2018-08-11,Produce,14017.0
2018-08-11,Seafood,24892.0
2018-08-12,Beverages,37491.0
2018-08-12,Condiments,20472.0
